gold_left,last_round,level,missions_PlayerScore2,placement,players_eliminated,time_eliminated,total_damage_to_players,traits_0_num_units,traits_0_style,traits_0_tier_current,traits_0_tier_total,traits_1_num_units,traits_1_style,traits_1_tier_current,traits_1_tier_total,traits_2_num_units,traits_2_style,traits_2_tier_current,traits_2_tier_total,traits_3_num_units,traits_3_style,traits_3_tier_current,traits_3_tier_total,traits_4_num_units,traits_4_style,traits_4_tier_current,traits_4_tier_total,traits_5_num_units,traits_5_style,traits_5_tier_current,traits_5_tier_total,traits_6_num_units,traits_6_style,traits_6_tier_current,traits_6_tier_total,traits_7_num_units,traits_7_style,traits_7_tier_current,traits_7_tier_total,traits_8_num_units,traits_8_style,traits_8_tier_current,traits_8_tier_total,traits_9_num_units,traits_9_style,traits_9_tier_current,traits_9_tier_total,traits_10_num_units,traits_10_style,traits_10_tier_current,traits_10_tier_total,units_0_character_id,units_0_itemNames_0,units_0_itemNames_1,units_0_itemNames_2,units_0_rarity,units_0_tier,units_1_character_id,units_1_rarity,units_1_tier,units_2_character_id,units_2_rarity,units_2_tier,units_3_character_id,units_3_itemNames_0,units_3_itemNames_1,units_3_itemNames_2,units_3_rarity,units_3_tier,units_4_character_id,units_4_itemNames_0,units_4_itemNames_1,units_4_itemNames_2,units_4_rarity,units_4_tier,units_5_character_id,units_5_rarity,units_5_tier,units_6_character_id,units_6_rarity,units_6_tier,units_7_character_id,units_7_itemNames_0,units_7_rarity,units_7_tier,win,units_2_itemNames_0,units_2_itemNames_1,units_2_itemNames_2,units_5_itemNames_0,units_5_itemNames_1,units_5_itemNames_2,units_6_itemNames_0,units_6_itemNames_1,units_8_character_id,units_8_rarity,units_8_tier,units_9_character_id,units_9_itemNames_0,units_9_rarity,units_9_tier,units_7_itemNames_1,units_7_itemNames_2,units_6_itemNames_2,units_1_itemNames_0,units_1_itemNames_1,units_1_itemNames_2,units_8_itemNames_0,units_8_itemNames_1,units_8_itemNames_2,traits_11_num_units,traits_11_style,traits_11_tier_current,traits_11_tier_total,units_9_itemNames_1,units_9_itemNames_2,units_10_character_id,units_10_itemNames_0,units_10_rarity,units_10_tier,traits_12_num_units,traits_12_style,traits_12_tier_current,traits_12_tier_total,traits_13_num_units,traits_13_style,traits_13_tier_current,traits_13_tier_total,traits_14_num_units,traits_14_style,traits_14_tier_current,traits_14_tier_total,units_11_character_id,units_11_itemNames_0,units_11_rarity,units_11_tier,units_10_itemNames_1,units_10_itemNames_2,skill_tree_03c578b1-d963-4999-a3b7-61e6503d6ab9,skill_tree_42eef34e-9707-4838-b69d-dc15061d6217,skill_tree_9ea4a01f-5ca5-449c-83c7-5b723cb5ae7d,skill_tree_EventSkill_DemotionProtection,skill_tree_EventSkill_PlacementDelta,skill_tree_e8d9d454-cca8-465c-885a-b49e8cc43180,skill_tree_2523eb66-f950-4cce-a9ab-630e2c6bc1b7,skill_tree_89e0f1dc-e914-4096-bea1-2ee5b898da0d,skill_tree_8c5c2101-f5e6-4ede-bc3b-61c57e96e25b,skill_tree_adc62048-393f-4a3b-b256-f6eb3932706b,skill_tree_c0a663af-6684-4e78-962e-ed02413cc450,skill_tree_0efa24f6-e1cc-464b-b5a8-44765d8de494,skill_tree_2b6c12ac-dc89-40dd-aa2f-dfee6f89c8ad,skill_tree_415632f9-8ab5-4e6e-ae63-6540c8273bb2,skill_tree_a37d2964-9cc2-4d1b-ab5b-1bb18824d2e9,skill_tree_db6fbf04-6a61-4afc-b8c8-36b7ded00d60,skill_tree_2e3b0989-63b0-4342-87e8-40328d656055,skill_tree_a7d5952a-6c86-415a-9e70-45f7cb1dcc02,units_12_character_id,units_12_itemNames_0,units_12_rarity,units_12_tier
1,27,8,75,8,0,1513.2833251953125,66,2,1,1,3,1,0,0,3,1,1,1,7,2,0,0,4,1,0,0,2,1,0,0,2,2,0,0,3,2,0,0,3,6,4,3,3,1,3,1,1,,,,,TFT14_Kindred,,,,0,1,TFT14_KogMaw,0,2,TFT14_TwistedFate,1,2,TFT14_Draven,TFT_Item_HextechGunblade,TFT_Item_Morellonomicon,,2,2,TFT14_Galio,,,,2,2,TFT14_Sejuani,4,2,TFT14_Zeri,4,2,TFT14_Zac,TFT_Item_FrozenHeart,6,2,False,,,,TFT_Item_ThiefsGloves,TFT_Item_UnstableConcoction,TFT_Item_Leviathan,TFT_Item_MadredsBloodrazor,TFT_Item_HextechGunblade,,,,,,,,TFT_Item_AdaptiveHelm,TFT_Item_FrozenHeart,TFT5_Item_LastWhisperRadiant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,35,9,193,1,3,1939.664306640625,150,10,5,4,4,2,1,1,3,1,0,0,3,1,0,0,4,1,1,1,7,1,0,0,2,1,3,1,1,1,0,0,3,1,0,0,4,2,1,1,3,2,1,1,3,TFT14_Sylas,,,,0,2,TFT14_Vayne,1,2,TFT14_Illaoi,1,2,TFT14_Yuumi,,,,2,2,TFT14_Xayah,TFT_Item_MadredsBloodrazor,TFT_Item_InfinityEdge,TFT_Item_HextechGunblade,4,2,TFT14_Leona,4,2,TFT14_Zac,6,2,TFT14_Renekton,TFT14_Item_DarkWebEmblemItem,6,2,True,,,,TFT_Item_DragonsClaw,,,TFT14_Item_DarkWebEmblemItem,TFT_Item_FrozenHeart,TFT14_Aurora,6,1,,,,,TFT_Item_GuardianAngel,,TFT_Item_WarmogsArmor,,,,TFT_Item_Morellonomicon,TFT_Item_SpearOfShojin,,1,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,9,83,5,1,1666.2584228515625,86,2,1,1,3,3,2,2,4,2,1,1,3,2,1,1,3,7,4,3,4,1,0,0,3,1,0,0,4,4,2,2,4,1,3,1,1,,,,,,,,,TFT14_Zyra,,,,0,1,TFT14_DrMundo,0,2,TFT14_Ekko,1,1,TFT14_Neeko,TFT_Item_WarmogsArmor,TFT_Item_IonicSpark,,4,2,TFT14_Brand,TFT_Item_PowerGauntlet,TFT_Item_JeweledGauntlet,TFT_Item_AdaptiveHelm,4,2,TFT14_Ziggs,4,2,TFT14_Samira,6,2,TFT14_Kobuko,,6,2,False,,,,TFT_Item_RapidFireCannon,TFT_Item_MadredsBloodrazor,TFT_Item_HextechGunblade,TFT_Item_LastWhisper,,TFT14_Viego,6,1,TFT14_Shyvana,TFT_Item_RedBuff,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,28,9,78,6,0,1564.5631103515625,73,1,0,0,3,2,1,1,4,1,0,0,4,1,0,0,3,7,4,3,4,1,0,0,3,1,0,0,4,2,1,1,4,,,,,,,,,,,,,TFT14_Zyra,,,,0,2,TFT14_DrMundo,0,1,TFT14_Ekko,1,1,TFT14_Rengar,,,,2,1,TFT14_Brand,TFT_Item_Morellonomicon,,,4,1,TFT14_Samira,6,1,,,,,,,,False,TFT_Item_BrambleVest,TFT_Item_Redemption,TFT_Item_DragonsClaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,40,9,235,3,1,2352.53955078125,152,1,0,0,4,4,2,2,3,2,2,2,7,3,1,1,4,3,1,1,2,2,1,1,2,1,3,1,1,1,0,0,3,1,0,0,4,4,4,3,3,,,,,TFT14_Morgana,TFT_Item_NeedlesslyLargeRod,,,0,3,TFT14_Kindred,0,3,TFT14_Jax,0,2,TFT14_Shyvana,TFT_Item_GargoyleStoneplate,TFT_Item_WarmogsArmor,,1,3,TFT14_Jhin,TFT_Item_GuinsoosRageblade,TFT_Item_InfinityEdge,TFT_Item_MadredsBloodrazor,1,3,TFT14_Elise,2,3,TFT14_Sejuani,4,2,TFT14_Renekton,,6,1,True,,,,TFT_Item_MadredsBloodrazor,TFT_Item_RabadonsDeathcap,TFT_Item_BlueBuff,TFT14_MordekaiserCyberneticItem,,TFT14_Aurora,6,1,TFT14_SummonLevel4,TFT14_Item_Nitro_ChromeCounter,7,4,,,,,,,TFT_Item_Morellonomicon,TFT_Item_StatikkShiv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,41,10,242,1,2,2421.81982421875,191,1,0,0,4,2,1,1,3,2,1,1,3,2,1,1,3,3,2,3,7,1,0,0,4,1,0,0,2,1,0,0,3,1,3,1,1,1,3,1,1,4,4,3,3,TFT14_Morgana,,,,0,1,TFT14_Poppy,0,2,TFT14_Jhin,1,1,TFT14_Gragas,,,,2,2,TFT14_MissFortune,TFT_Item_LastWhisper,TFT4_Item_OrnnTheCollector,TFT_Item_InfinityEdge,4,2,TFT14_Zac,6,2,TFT14_Renekton,6,2,TFT14_Garen,TFT_Item_ThiefsGloves,6,2,True,,,,TFT_Item_DragonsClaw,TFT_Item_BrambleVest,TFT_Item_GargoyleStoneplate,TFT_Item_TitansResolve,TFT_Item_Bloodthirster,TFT14_Kobuko,6,2,TFT14_Aurora,TFT_Item_ArchangelsStaff,6,2,TFT_Item_WarmogsArmor,TFT_Item_DragonsClaw,TFT_Item_UnstableConcoction,,,,,,,1,3,1,1,TFT_Item_RapidFireCannon,TFT_Item_MadredsBloodrazor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,30,8,89,7,0,1769.365234375,44,1,0,0,3,2,1,1,3,3,2,2,4,6,4,3,3,2,1,1,2,1,3,1,1,1,0,0,3,1,0,0,4,1,0,0,4,1,0,0,3,1,3,1,1,TFT14_Alistar,,,,0,2,TFT14_Graves,1,2,TFT14_Jarvan,2,2,TFT14_Annie,TFT_Item_BlueBuff,TFT_Item_AdaptiveHelm,TFT_Item_ArchangelsStaff,4,2,TFT14_Aphelios,TFT_Item_Deathblade,TFT_Item_GuinsoosRageblade,TFT14_Item_CutterEmblemItem,4,2,TFT14_Garen,6,1,TFT14_Urgot,6,2,TFT14_Viego,TFT_Item_RedBuff,6,1,False,,,,,,,TFT14_Item_MarksmanEmblemItem,TFT_Item_HextechGunblade,TFT14_Garen,6,2,,,,,TFT_Item_WarmogsArmor,TFT14_Item_BruiserEmblemItem,,,,,TFT_Item_SteraksGage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,37,9,219,4,0,2186.80517578125,148,1,0,0,4,6,4,3,3,1,0,0,3,1,1,1,7,3,1,1,4,2,0,0,2,1,0,0,2,1,0,0,4,3,2,2,3,,,,,,,,,TFT14_Morgana,TFT_Item_HextechGunblade,TFT14_Item_ArmorcladEmblemItem,TFT_Item_BlueBuff,0,3,TFT14_Jax,0,3,TFT14_Poppy,0,3,TFT14_Shyvana,,,,1,2,TFT14_Jhin,TFT14_JhinCyberneticItem,TFT_Item_RapidFireCannon,TFT_Item_MadredsBloodrazor,1,2,TFT14_Illaoi,1,2,TFT14_Elise,2,1,TFT14_Elise,TFT_Item_JeweledGauntlet,2,1,True,TFT_Item_BrambleVest,TFT4_Item_OrnnDeathsDefiance,TFT_Item_Crownguard,TFT_Item_NegatronCloak,,,,,TFT14_Sejuani,4,2,,,,,TFT_Item_RabadonsDeathcap,,,,,,TFT_Item_DragonsClaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,30,9,89,6,0,1787.1026611328125,54,1,0,0,4,2,1,1,3,2,1,1,3,2,1,1,4,3,2,3,7,5,2,2,4,1,0,0,2,1,0,0,4,3,2,2,3,,,,,,,,,TFT14_Morgana,,,,0,1,TFT14_Jax,0,1,TFT14_Jhin,1,2,TFT14_Varus,TFT14_VarusCyberneticItem,TFT_Item_RapidFireCannon,TFT_Item_SparringGloves,2,2,TFT14_Mordekaiser,TFT_Item_ThiefsGloves,TFT_Item_RapidFireCannon,TFT_Item_Bloodthirster,2,2,TFT14_Gragas,2,2,TFT14_Vex,4,2,TFT14_Sejuani,TFT_Item_WarmogsArmor,4,2,False,,,,,,,TFT_Item_ArchangelsStaff,TFT_Item_BlueBuff,TFT14_Aurora,6,1,,,,,TFT14_SejuaniCyberneticItem,TFT_Item_DragonsClaw,TFT_Item_RabadonsDeathcap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,28,8,84,8,0,1678.290771484375,46,1,0,0,4,5,4,4,4,1,0,0,4,1,0,0,2,2,1,1,3,2,0,0,4,4,2,3,4,1,0,0,4,1,0,0,3,1,3,1,1,1,3,1,1,TFT14_NidaleeCougar,,,,0,1,TFT14_Ekko,1,2,TFT14_Naafiri,1,2,TFT14_Yuumi,TFT_Item_JeweledGauntlet,TFT_Item_SpearOfShojin,TFT_Item_PowerGauntlet,2,3,TFT14_Neeko,TFT_Item_Artifact_UnendingDespair,TFT_Item_GargoyleStoneplate,TFT_Item_WarmogsArmor,4,2,TFT14_Annie,4,1,TFT14_Zac,6,1,TFT14_Viego,,6,1,False,,,,TFT_Item_SpearOfShojin,TFT14_Item_ControllerEmblemItem,TFT_Item_JeweledGauntlet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,41,9,242,2,2,2421.81982421875,183,1,0,0,4,4,2,2,3,0,0,0,4,2,1,1,3,1,0,0,4,2,1,1,3,3,1,1,4,1,0,0,3,6,4,3,4,1,3,1,1,,,,,TFT14_Zyra,TFT_Item_SpearOfShojin,TFT_Item_JeweledGauntlet,TFT_Item_PowerGauntlet,0,3,TFT14_DrMundo,0,3,TFT14_Alistar,0,3,TFT14_Seraphine,,,,0,3,TFT14_Veigar,,,,1,2,TFT14_Mordekaiser,2,2,TFT14_Brand,4,2,TFT14_Kobuko,,6,1,True,,,,,,,TFT_Item_PowerGauntlet,TFT_Item_GuinsoosRageblade,TFT14_Viego,6,2,TFT14_Renekton,TFT_Item_PowerGauntlet,6,1,,,TFT_Item_InfinityEdge,TFT_Item_AdaptiveHelm,TFT_Item_IonicSpark,TFT_Item_RedBuff,TFT_Item_HextechGunblade,TFT_Item_RecurveBow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31,8,91,5,0,1836.752685546875,66,1,0,0,4,3,2,2,4,1,0,0,4,1,0,0,2,1,0,0,3,3,1,1,4,5,4,4,4,,,,,,,,,,,,,,,,,TFT14_NidaleeCougar,,,,0,2,TFT14_Ekko,1,2,TFT14_Naafiri,1,2,TFT14_Yuumi,TFT_Item_PowerGauntlet,TFT_Item_BlueBuff,TFT_Item_JeweledGauntlet,2,2,TFT14_Neeko,TFT_Item_GargoyleStoneplate,TFT_Item_Redemption,,4,2,TFT14_Annie,4,2,TFT14_Samira,6,2,,,,,False,,,,TFT_Item_RabadonsDeathcap,TFT_Item_SpearOfShojin,TFT_Item_StatikkShiv,TFT_Item_RapidFireCannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31,9,89,5,1,1780.1671142578125,70,1,0,0,4,2,1,1,3,2,1,1,3,1,0,0,3,3,2,3,7,1,0,0,4,1,0,0,2,1,0,0,3,1,3,1,1,4,4,3,3,1,3,1,1,TFT14_Morgana,TFT_Item_HextechGunblade,TFT_Item_BlueBuff,TFT_Item_JeweledGauntlet,0,2,TFT14_Elise,2,2,TFT14_Gragas,2,2,TFT14_MissFortune,,,,4,2,TFT14_Sejuani,,,,4,1,TFT14_Zac,6,1,TFT14_Renekton,6,1,TFT14_Kobuko,,6,2,False,,,,TFT_Item_FrozenHeart,TFT_Item_WarmogsArmor,TFT_Item_IonicSpark,,,TFT14_Aurora,6,2,,,,,,,,TFT_Item_NeedlesslyLargeRod,,,TFT_Item_ArchangelsStaff,TFT_Item_MadredsBloodrazor,TFT_Item_Artifact_LudensTempest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,30,8,86,6,0,1717.6417236328125,79,3,1,1,4,1,1,1,7,1,0,0,4,2,1,1,3,4,4,2,2,1,0,0,4,1,0,0,3,1,0,0,3,4,2,2,3,,,,,,,,,TFT14_Sylas,,,,0,2,TFT14_Jhin,1,2,TFT14_Rhaast,1,2,TFT14_Jinx,,,,2,2,TFT14_Jarvan,TFT_Item_TearOfTheGoddess,TFT_Item_Crownguard,,2,2,TFT14_Xayah,4,2,TFT14_Leona,4,2,TFT14_Aphelios,TFT_Item_LastWhisper,4,2,False,,,,TFT_Item_InfinityEdge,TFT_Item_SpearOfShojin,TFT_Item_PowerGauntlet,TFT_Item_RedBuff,TFT_Item_Crownguard,,,,,,,,TFT_Item_MadredsBloodrazor,TFT_Item_GuinsoosRageblade,TFT_Item_FrozenHeart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,31,9,179,4,0,1792.4354248046875,93,4,2,2,3,4,2,2,3,1,0,0,4,1,0,0,3,1,1,1,7,1,0,0,4,1,3,1,1,1,0,0,3,2,1,1,4,1,3,1,1,,,,,TFT14_KogMaw,TFT_Item_LastWhisper,,,0,3,TFT14_Mordekaiser,2,1,TFT14_Fiddlesticks,2,1,TFT14_Gragas,,,,2,2,TFT14_Chogath,TFT_Item_GargoyleStoneplate,TFT_Item_FrozenHeart,TFT_Item_GargoyleStoneplate,4,2,TFT14_Zac,6,1,TFT14_Garen,6,1,TFT14_Urgot,TFT_Item_GuinsoosRageblade,6,1,True,,,,,,,TFT_Item_AegisOfTheLegion,,TFT14_Kobuko,6,1,,,,,TFT_Item_PowerGauntlet,TFT_Item_RunaansHurricane,,TFT_Item_RadiantVirtue,,,TFT_Item_IonicSpark,TFT_Item_JeweledGauntlet,TFT_Item_StatikkShiv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,27,8,78,8,0,1558.2791748046875,56,1,0,0,3,2,1,1,3,2,1,1,4,3,2,3,7,5,2,2,4,1,0,0,2,1,0,0,4,2,1,1,3,1,3,1,1,,,,,,,,,TFT14_Morgana,,,,0,2,TFT14_Jhin,1,2,TFT14_Varus,2,2,TFT14_Mordekaiser,,,,2,2,TFT14_Gragas,,,,2,2,TFT14_Vex,4,2,TFT14_Sejuani,4,2,TFT14_Zac,TFT14_Item_EdgeRunnerEmblemItem,6,2,False,TFT_Item_Morellonomicon,TFT_Item_StatikkShiv,TFT14_VarusCyberneticItem,TFT_Item_BlueBuff,TFT_Item_HextechGunblade,,TFT_Item_GargoyleStoneplate,TFT14_SejuaniCyberneticItem,,,,,,,,TFT_Item_Crownguard,TFT_Item_WarmogsArmor,TFT_Item_SteraksGage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,34,9,194,3,1,1943.582275390625,110,7,4,3,4,2,1,1,3,1,1,1,7,1,0,0,4,2,1,1,2,1,3,1,1,1,0,0,3,1,0,0,4,2,1,1,3,2,1,1,3,,,,,TFT14_Sylas,,,,0,2,TFT14_Seraphine,0,2,TFT14_Jhin,1,2,TFT14_Vayne,,,,1,2,TFT14_Illaoi,TFT_Item_GargoyleStoneplate,,,1,2,TFT14_Xayah,4,2,TFT14_Leona,4,2,TFT14_Renekton,,6,1,True,,,,TFT_Item_SpearOfShojin,TFT_Item_InfinityEdge,TFT_Item_Deathblade,TFT_Item_FrozenHeart,TFT_Item_FrozenHeart,TFT14_Aurora,6,2,,,,,,,TFT_Item_SpectralGauntlet,,,,TFT_Item_ArchangelsStaff,TFT_Item_HextechGunblade,TFT_Item_AdaptiveHelm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,37,9,207,1,3,2071.97509765625,177,2,1,1,3,1,0,0,3,1,1,1,7,3,1,1,4,1,0,0,2,2,1,1,2,1,0,0,3,1,3,1,1,1,0,0,3,6,4,3,3,1,0,0,3,TFT14_Kindred,,,,0,2,TFT14_KogMaw,0,2,TFT14_TwistedFate,1,2,TFT14_Jhin,,,,1,1,TFT14_Draven,TFT_Item_LastWhisper,TFT9_Item_OrnnHorizonFocus,TFT_Item_HextechGunblade,2,3,TFT14_Sejuani,4,2,TFT14_Zeri,4,2,TFT14_Zac,TFT_Item_WarmogsArmor,6,1,True,,,,TFT_Item_AdaptiveHelm,TFT_Item_FrozenHeart,TFT14_MordekaiserCyberneticItem,TFT_Item_ThiefsGloves,TFT_Item_SteraksGage,TFT14_Renekton,6,2,,,,,TFT_Item_RedBuff,TFT_Item_Bloodthirster,TFT_Item_Bloodthirster,TFT_Item_SparringGloves,,,TFT_Item_Quicksilver,TFT14_Item_SwiftEmblemItem,TFT_Item_HextechGunblade,1,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,37,9,207,2,1,2071.97509765625,132,2,1,1,3,3,2,2,4,1,0,0,4,2,1,1,3,7,4,3,4,1,0,0,3,1,0,0,4,2,1,1,4,,,,,,,,,,,,,TFT14_Zyra,,,,0,2,TFT14_DrMundo,0,2,TFT14_Ekko,1,2,TFT14_Rengar,,,,2,2,TFT14_Neeko,TFT_Item_WarmogsArmor,TFT_Item_WarmogsArmor,TFT_Item_IonicSpark,4,2,TFT14_Brand,4,2,TFT14_Ziggs,4,2,TFT14_Samira,TFT_Item_Bloodthirster,6,2,True,,,,TFT_Item_SpearOfShojin,TFT_Item_JeweledGauntlet,TFT_Item_PowerGauntlet,TFT_Item_SpearOfShojin,TFT_Item_StatikkShiv,TFT14_Kobuko,6,1,,,,,TFT_Item_InfinityEdge,,TFT_Item_Morellonomicon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,30,8,86,7,0,1720.044921875,72,1,0,0,4,2,1,1,3,1,1,1,7,1,0,0,3,3,1,1,3,1,0,0,4,6,4,3,3,1,0,0,3,2,1,1,3,,,,,,,,,TFT14_DrMundo,TFT_Item_Artifact_LightshieldCrest,TFT_Item_SpectralGauntlet,TFT_Item_NightHarvester,0,3,TFT14_Shaco,0,3,TFT14_Darius,1,2,TFT14_Vayne,,,,1,2,TFT14_Braum,,,,2,2,TFT14_Senna,2,2,TFT14_Jarvan,2,2,TFT14_Zed,TFT_Item_ThiefsGloves,4,1,False,,,,TFT_Item_RapidFireCannon,TFT_Item_GuinsoosRageblade,TFT_Item_Quicksilver,,,,,,,,,,TFT_Item_BrambleVest,TFT_Item_TitansResolve,,TFT_Item_UnstableConcoction,TFT_Item_GuardianAngel,TFT_Item_InfinityEdge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,26,9,76,8,0,1539.235595703125,48,1,0,0,4,2,1,1,3,2,1,1,3,2,1,1,3,1,1,1,7,3,1,1,2,1,0,0,3,1,0,0,4,2,1,1,4,2,1,1,4,2,1,1,3,TFT14_NidaleeCougar,,,,0,2,TFT14_Poppy,0,2,TFT14_Shyvana,1,3,TFT14_Elise,TFT_Item_BlueBuff,TFT_Item_StatikkShiv,,2,2,TFT14_Gragas,,,,2,2,TFT14_Samira,6,2,TFT14_Kobuko,6,1,TFT14_Aurora,TFT_Item_ArchangelsStaff,6,1,False,TFT_Item_RedBuff,TFT_Item_AdaptiveHelm,,TFT_Item_ThiefsGloves,TFT_Item_AdaptiveHelm,TFT_Item_WarmogsArmor,TFT_Item_ThiefsGloves,TFT_Item_InfinityEdge,TFT14_Viego,6,1,TFT14_SummonLevel2,TFT14_Item_Nitro_ChromeCounter,1,2,TFT_Item_JeweledGauntlet,TFT_Item_MadredsBloodrazor,TFT_Item_MadredsBloodrazor,,,,TFT_Item_GuardianAngel,,,1,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,37,9,213,2,3,2139.150390625,155,2,0,0,4,6,4,3,3,1,0,0,3,2,2,2,7,2,0,0,4,1,0,0,3,1,3,1,1,1,0,0,3,3,2,2,3,,,,,,,,,TFT14_Morgana,TFT_Item_RapidFireCannon,TFT_Item_BlueBuff,TFT_Item_HextechGunblade,0,3,TFT14_Jax,0,2,TFT14_Poppy,0,3,TFT14_Illaoi,,,,1,2,TFT14_Galio,,,,2,2,TFT14_MissFortune,4,2,TFT14_Sejuani,4,2,TFT14_Renekton,TFT_Item_ThiefsGloves,6,1,True,TFT_Item_NightHarvester,TFT_Item_Artifact_TheIndomitable,TFT_Item_WarmogsArmor,TFT_Item_ThiefsGloves,TFT_Item_Leviathan,TFT_Item_AdaptiveHelm,,,TFT14_Aurora,6,2,,,,,TFT_Item_AdaptiveHelm,TFT_Item_WarmogsArmor,,,,,TFT_Item_InfinityEdge,TFT_Item_StatikkShiv,TFT_Item_MadredsBloodrazor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,34,9,199,3,0,1996.0875244140625,82,4,2,2,3,1,0,0,3,1,1,1,7,3,1,1,4,1,0,0,2,1,0,0,2,1,0,0,3,1,3,1,1,2,0,0,3,6,4,3,3,,,,,TFT14_Kindred,,,,0,2,TFT14_Jax,0,2,TFT14_KogMaw,0,2,TFT14_TwistedFate,,,,1,1,TFT14_Draven,TFT_Item_ThiefsGloves,TFT_Item_HextechGunblade,TFT_Item_UnstableConcoction,2,2,TFT14_Galio,2,2,TFT14_Sejuani,4,2,TFT14_Zeri,TFT_Item_MadredsBloodrazor,4,2,True,,,,TFT_Item_RedBuff,TFT_Item_Crownguard,,TFT_Item_WarmogsArmor,TFT_Item_FrozenHeart,TFT14_Renekton,6,2,,,,,TFT_Item_RunaansHurricane,TFT_Item_LastWhisper,TFT_Item_Artifact_HorizonFocus,TFT14_VarusCyberneticItem,,,TFT_Item_Quicksilver,TFT_Item_HextechGunblade,TFT14_Item_SwiftEmblemItem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,27,8,80,7,1,1598.81640625,46,1,0,0,4,6,4,3,3,1,0,0,4,3,2,2,3,2,0,0,4,1,0,0,2,1,0,0,3,2,1,1,4,,,,,,,,,,,,,TFT14_Jax,TFT_Item_RedBuff,TFT_Item_IonicSpark,,0,3,TFT14_Poppy,0,3,TFT14_Veigar,1,3,TFT14_Shyvana,,,,1,2,TFT14_Illaoi,,,,1,1,TFT14_Galio,2,1,TFT14_Sejuani,4,1,TFT14_Ziggs,,4,1,False,TFT_Item_BlueBuff,TFT_Item_JeweledGauntlet,TFT_Item_Leviathan,,,,TFT_Item_TearOfTheGoddess,,,,,,,,,,,,TFT_Item_UnstableConcoction,TFT_Item_JeweledGauntlet,TFT_Item_Bloodthirster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
